Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,usage,dow
2320127002,15/04/2016,5205,3.50999999,3.50999999,0,0,0,3.50999999,0,0,0,245,1195,1801,high,Friday
2320127002,16/04/2016,5057,3.410000086,3.410000086,0,0,0,3.400000095,0,0,0,195,1245,1724,high,Saturday
2320127002,17/04/2016,6198,4.179999828,4.179999828,0,0,0,4.179999828,0,0,0,249,1191,1852,high,Sunday
2320127002,18/04/2016,6559,4.420000076,4.420000076,0,0,0.2599999905,4.139999866,0,0,7,260,1173,1905,high,Monday
2320127002,19/04/2016,5997,4.039999962,4.039999962,0,0,0.3799999952,3.660000086,0,0,11,228,1201,1811,high,Tuesday
2320127002,20/04/2016,7192,4.849999905,4.849999905,0,0,0.4900000095,4.340000153,0,0,11,283,1146,1922,high,Wednesday
2320127002,21/04/2016,3404,2.289999962,2.289999962,0,0.05999999866,0.4199999869,1.809999943,0,1,10,127,1302,1610,high,Thursday
2320127002,22/04/2016,5583,3.75999999,3.75999999,0,0,0,3.75999999,0,0,0,266,1174,1851,high,Friday
2320127002,23/04/2016,5079,3.420000076,3.420000076,0,0,0,3.420000076,0,0,0,242,1129,1804,high,Saturday
2320127002,24/04/2016,4165,2.809999943,2.809999943,0,0,0,2.799999952,0,0,0,204,1236,1725,high,Sunday
2320127002,25/04/2016,3588,2.420000076,2.420000076,0,0.2300000042,0.200000003,1.99000001,0,3,5,152,1280,1654,high,Monday
2320127002,26/04/2016,3409,2.299999952,2.299999952,0,0,0,2.299999952,0,0,0,147,1293,1632,high,Tuesday
2320127002,27/04/2016,1715,1.159999967,1.159999967,0,0,0,1.159999967,0,0,0,82,1358,1481,high,Wednesday
2320127002,28/04/2016,1532,1.029999971,1.029999971,0,0,0,1.029999971,0,0,0,76,1364,1473,high,Thursday
2320127002,29/04/2016,924,0.6200000048,0.6200000048,0,0,0,0.6200000048,0,0,0,45,1395,1410,high,Friday
2320127002,30/04/2016,4571,3.079999924,3.079999924,0,0,0,3.069999933,0,0,0,234,1206,1779,high,Saturday
2320127002,01/05/2016,772,0.5199999809,0.5199999809,0,0,0,0.5199999809,0,0,0,40,1400,1403,high,Sunday
2320127002,02/05/2016,3634,2.450000048,2.450000048,0,0.3600000143,0.2099999934,1.879999995,0,5,6,123,1306,1613,high,Monday
2320127002,03/05/2016,7443,5.019999981,5.019999981,0,1.49000001,0.3700000048,3.160000086,0,20,10,206,1204,1878,high,Tuesday
2320127002,04/05/2016,1201,0.8100000024,0.8100000024,0,0,0,0.8100000024,0,0,0,52,1388,1426,high,Wednesday
2320127002,05/05/2016,5202,3.50999999,3.50999999,0,0,0.3899999857,3.109999895,0,0,11,223,1206,1780,high,Thursday
2320127002,06/05/2016,4878,3.289999962,3.289999962,0,0,0,3.289999962,0,0,0,204,1236,1742,high,Friday
2320127002,07/05/2016,7379,4.96999979,4.96999979,0,0,0,4.96999979,0,0,0,319,1121,1972,high,Saturday
2320127002,08/05/2016,5161,3.480000019,3.480000019,0,0,0,3.470000029,0,0,0,247,1193,1821,high,Sunday
2320127002,09/05/2016,3090,2.079999924,2.079999924,0,0,0,2.079999924,0,0,0,145,1295,1630,high,Monday
2320127002,10/05/2016,6227,4.199999809,4.199999809,0,0,0,4.199999809,0,0,0,290,1150,1899,high,Tuesday
2320127002,11/05/2016,6424,4.329999924,4.329999924,0,0,0,4.329999924,0,0,0,300,1140,1903,high,Wednesday
2320127002,12/05/2016,2661,1.789999962,1.789999962,0,0,0,1.789999962,0,0,0,128,830,1125,high,Thursday
2347167796,12/04/2016,10113,6.829999924,6.829999924,0,2,0.6200000048,4.199999809,0,28,13,320,964,2344,medium,Tuesday
2347167796,13/04/2016,10352,7.010000229,7.010000229,0,1.659999967,1.940000057,3.410000086,0,19,32,195,676,2038,medium,Wednesday
2347167796,14/04/2016,10129,6.699999809,6.699999809,0,0.01999999955,2.74000001,3.940000057,0,1,48,206,705,2010,medium,Thursday
2347167796,15/04/2016,10465,6.920000076,6.920000076,0,0.0700000003,1.419999957,5.429999828,0,1,24,284,720,2133,medium,Friday
2347167796,16/04/2016,22244,15.07999992,15.07999992,0,5.449999809,4.099999905,5.53000021,0,66,72,268,968,2670,medium,Saturday
2347167796,17/04/2016,5472,3.619999886,3.619999886,0,0.07999999821,0.2800000012,3.25999999,0,1,7,249,508,1882,medium,Sunday
2347167796,18/04/2016,8247,5.449999809,5.449999809,0,0.7900000215,0.8600000143,3.789999962,0,11,16,206,678,1944,medium,Monday
2347167796,19/04/2016,6711,4.440000057,4.440000057,0,0,0,4.440000057,0,0,7,382,648,2346,medium,Tuesday
2347167796,20/04/2016,10999,7.269999981,7.269999981,0,0.6800000072,1.809999943,4.78000021,0,11,43,269,1011,2198,medium,Wednesday
2347167796,21/04/2016,10080,6.75,6.75,0,1.850000024,1.529999971,3.380000114,0,23,26,208,761,2048,medium,Thursday
2347167796,22/04/2016,7804,5.159999847,5.159999847,0,0.5600000024,1.679999948,2.920000076,0,9,27,206,781,1946,medium,Friday
2347167796,23/04/2016,16901,11.36999989,11.36999989,0,2.779999971,1.450000048,7.150000095,0,32,35,360,591,2629,medium,Saturday
2347167796,24/04/2016,9471,6.260000229,6.260000229,0,0,0,6.260000229,0,0,0,360,584,2187,medium,Sunday
2347167796,25/04/2016,9482,6.380000114,6.380000114,0,1.269999981,0.5199999809,4.599999905,0,15,11,277,653,2095,medium,Monday
2347167796,26/04/2016,5980,3.950000048,3.950000048,0,0,0,3.950000048,0,0,0,227,732,1861,medium,Tuesday
2347167796,27/04/2016,11423,7.579999924,7.579999924,0,1.860000014,0.400000006,5.320000172,0,26,9,295,623,2194,medium,Wednesday
2347167796,28/04/2016,5439,3.599999905,3.599999905,0,0,0,3.599999905,0,0,0,229,764,1854,medium,Thursday
2347167796,29/04/2016,42,0.02999999933,0.02999999933,0,0,0,0.02999999933,0,0,0,4,2,403,medium,Friday
2873212765,12/04/2016,8796,5.909999847,5.909999847,0,0.1099999994,0.9300000072,4.880000114,0,2,21,356,1061,1982,high,Tuesday
2873212765,13/04/2016,7618,5.119999886,5.119999886,0,0,0.2199999988,4.880000114,0.01999999955,0,8,404,1028,2004,high,Wednesday
2873212765,14/04/2016,7910,5.320000172,5.320000172,0,0,0,5.320000172,0,0,0,331,1109,1893,high,Thursday
2873212765,15/04/2016,8482,5.699999809,5.699999809,0,0,0,5.690000057,0.009999999776,0,0,448,992,2063,high,Friday
2873212765,16/04/2016,9685,6.650000095,6.650000095,0,3.109999895,0.01999999955,3.50999999,0.009999999776,47,1,305,1087,2148,high,Saturday
2873212765,17/04/2016,2524,1.700000048,1.700000048,0,0,0.349999994,1.340000033,0,0,8,160,1272,1529,high,Sunday
2873212765,18/04/2016,7762,5.239999771,5.239999771,0,0.0700000003,0.2800000012,4.889999866,0,1,6,311,1122,1890,high,Monday
2873212765,19/04/2016,7948,5.369999886,5.369999886,0,0,0,5.360000134,0,0,0,389,1051,1956,high,Tuesday
2873212765,20/04/2016,9202,6.300000191,6.300000191,0,1.50999999,0.1199999973,4.659999847,0.009999999776,22,5,378,1035,2094,high,Wednesday
2873212765,21/04/2016,8859,5.980000019,5.980000019,0,0.1299999952,0.3700000048,5.46999979,0.009999999776,2,10,371,1057,1970,high,Thursday
2873212765,22/04/2016,7286,4.900000095,4.900000095,0,0.4600000083,0,4.420000076,0.01999999955,46,0,366,1028,2241,high,Friday
2873212765,23/04/2016,9317,6.349999905,6.349999905,0,2.089999914,0.2300000042,4.019999981,0.009999999776,28,5,330,1077,2021,high,Saturday
2873212765,24/04/2016,6873,4.679999828,4.679999828,0,3,0.05999999866,1.620000005,0,46,1,190,1203,1898,high,Sunday
2873212765,25/04/2016,7373,4.949999809,4.949999809,0,0,0,4.949999809,0,0,0,359,1081,1907,high,Monday
2873212765,26/04/2016,8242,5.539999962,5.539999962,0,0.1199999973,0.1800000072,5.239999771,0,2,5,309,1124,1882,high,Tuesday
2873212765,27/04/2016,3516,2.359999895,2.359999895,0,0,0,2.359999895,0,46,0,197,1197,1966,high,Wednesday
2873212765,28/04/2016,7913,5.409999847,5.409999847,0,2.160000086,0.3400000036,2.910000086,0,28,7,213,1192,1835,high,Thursday
2873212765,29/04/2016,7365,4.949999809,4.949999809,0,1.360000014,1.409999967,2.180000067,0,20,23,206,1191,1780,high,Friday
2873212765,30/04/2016,8452,5.679999828,5.679999828,0,0.3300000131,1.080000043,4.260000229,0.009999999776,5,20,248,1167,1830,high,Saturday
2873212765,01/05/2016,7399,4.96999979,4.96999979,0,0.4900000095,1.039999962,3.440000057,0,7,18,196,1219,1739,high,Sunday
2873212765,02/05/2016,7525,5.059999943,5.059999943,0,0,0.2099999934,4.829999924,0.01999999955,0,7,334,1099,1878,high,Monday
2873212765,03/05/2016,7412,4.980000019,4.980000019,0,0.05999999866,0.25,4.659999847,0.009999999776,1,6,363,1070,1906,high,Tuesday
2873212765,04/05/2016,8278,5.559999943,5.559999943,0,0,0,5.559999943,0,0,0,420,1020,2015,high,Wednesday
2873212765,05/05/2016,8314,5.610000134,5.610000134,0,0.7799999714,0.8000000119,4.03000021,0,13,23,311,1093,1971,high,Thursday
2873212765,06/05/2016,7063,4.75,4.75,0,0,0.1199999973,4.610000134,0.009999999776,0,5,370,1065,1910,high,Friday
2873212765,07/05/2016,4940,3.380000114,3.380000114,0,2.279999971,0.5500000119,0.5500000119,0,75,11,52,1302,1897,high,Saturday
2873212765,08/05/2016,8168,5.539999962,5.539999962,0,2.900000095,0,2.640000105,0,46,0,326,1068,2096,high,Sunday
2873212765,09/05/2016,7726,5.190000057,5.190000057,0,0,0,5.190000057,0,0,0,345,1095,1906,high,Monday
2873212765,10/05/2016,8275,5.559999943,5.559999943,0,0,0,5.550000191,0.009999999776,0,0,373,1067,1962,high,Tuesday
2873212765,11/05/2016,6440,4.329999924,4.329999924,0,0,0,4.320000172,0.009999999776,0,0,319,1121,1826,high,Wednesday
2873212765,12/05/2016,7566,5.110000134,5.110000134,0,0,0,5.110000134,0,0,0,268,720,1431,high,Thursday
3372868164,12/04/2016,4747,3.24000001,3.24000001,0,0,0,3.230000019,0.009999999776,0,0,280,1160,1788,medium,Tuesday
3372868164,13/04/2016,9715,6.630000114,6.630000114,0,0.9900000095,0.3400000036,5.269999981,0.01999999955,16,8,371,1045,2093,medium,Wednesday
3372868164,14/04/2016,8844,6.03000021,6.03000021,0,0.3400000036,1.029999971,4.650000095,0.009999999776,6,25,370,1039,2065,medium,Thursday
3372868164,15/04/2016,7451,5.079999924,5.079999924,0,0,0,5.059999943,0.01999999955,0,0,335,1105,1908,medium,Friday
3372868164,16/04/2016,6905,4.730000019,4.730000019,0,0,0,4.699999809,0.02999999933,0,0,356,1084,1908,medium,Saturday
3372868164,17/04/2016,8199,5.880000114,5.880000114,0,1.409999967,0.1000000015,4.360000134,0.009999999776,11,2,322,1105,1964,medium,Sunday
3372868164,18/04/2016,6798,4.639999866,4.639999866,0,1.080000043,0.200000003,3.349999905,0,20,7,343,1070,2014,medium,Monday
3372868164,19/04/2016,7711,5.260000229,5.260000229,0,0,0,5.239999771,0.01999999955,0,0,376,1064,1985,medium,Tuesday
3372868164,20/04/2016,4880,3.329999924,3.329999924,0,0.8399999738,0.09000000358,2.380000114,0.01999999955,15,3,274,1148,1867,medium,Wednesday
3372868164,21/04/2016,8857,6.070000172,6.070000172,0,1.149999976,0.2599999905,4.639999866,0.009999999776,18,9,376,1037,2124,medium,Thursday
3372868164,22/04/2016,3843,2.619999886,2.619999886,0,0,0,2.609999895,0.009999999776,0,0,206,1234,1669,medium,Friday
3372868164,23/04/2016,7396,5.070000172,5.070000172,0,1.399999976,0.07999999821,3.579999924,0,20,2,303,1115,1995,medium,Saturday
3372868164,24/04/2016,6731,4.590000153,4.590000153,0,0.8899999857,0.1899999976,3.49000001,0.01999999955,14,7,292,1127,1921,medium,Sunday
3372868164,25/04/2016,5995,4.090000153,4.090000153,0,0,0,4.090000153,0,0,0,416,1024,2010,medium,Monday
3372868164,26/04/2016,8283,5.789999962,5.789999962,0,1.850000024,0.05000000075,3.869999886,0.009999999776,22,2,333,1083,2057,medium,Tuesday
3372868164,27/04/2016,7904,5.420000076,5.420000076,0,1.580000043,0.6299999952,3.190000057,0.009999999776,24,13,346,1057,2095,medium,Wednesday
3372868164,28/04/2016,5512,3.75999999,3.75999999,0,0,0,3.75999999,0,0,0,385,1055,1972,medium,Thursday
3372868164,29/04/2016,9135,6.230000019,6.230000019,0,0,0,6.21999979,0.009999999776,0,0,402,1038,2044,medium,Friday
3372868164,30/04/2016,5250,3.579999924,3.579999924,0,1.059999943,0.09000000358,2.420000076,0.009999999776,17,4,300,1119,1946,medium,Saturday
3372868164,01/05/2016,3077,2.099999905,2.099999905,0,0,0,2.089999914,0,0,0,172,842,1237,medium,Sunday
3977333714,12/04/2016,8856,5.980000019,5.980000019,0,3.059999943,0.9100000262,2.00999999,0,44,19,131,777,1450,high,Tuesday
3977333714,13/04/2016,10035,6.710000038,6.710000038,0,2.029999971,2.130000114,2.549999952,0,31,46,153,754,1495,high,Wednesday
3977333714,14/04/2016,7641,5.110000134,5.110000134,0,0.3199999928,0.9700000286,3.819999933,0,5,23,214,801,1433,high,Thursday
3977333714,15/04/2016,9010,6.059999943,6.059999943,0,1.049999952,1.75,3.25999999,0,15,42,183,644,1468,high,Friday
3977333714,16/04/2016,13459,9,9,0,2.029999971,4,2.970000029,0,31,83,153,663,1625,high,Saturday
3977333714,17/04/2016,10415,6.96999979,6.96999979,0,0.6999999881,2.349999905,3.920000076,0,11,58,205,600,1529,high,Sunday
3977333714,18/04/2016,11663,7.800000191,7.800000191,0,0.25,3.730000019,3.819999933,0,4,95,214,605,1584,high,Monday
3977333714,19/04/2016,12414,8.779999733,8.779999733,0,2.24000001,2.450000048,3.960000038,0,19,67,221,738,1638,high,Tuesday
3977333714,20/04/2016,11658,7.829999924,7.829999924,0,0.200000003,4.349999905,3.279999971,0,2,98,164,845,1554,high,Wednesday
3977333714,21/04/2016,6093,4.079999924,4.079999924,0,0,0,4.059999943,0,0,0,242,712,1397,high,Thursday
3977333714,22/04/2016,8911,5.960000038,5.960000038,0,2.329999924,0.5799999833,3.059999943,0,33,12,188,731,1481,high,Friday
3977333714,23/04/2016,12058,8.069999695,8.069999695,0,0,4.21999979,3.849999905,0,0,92,252,724,1638,high,Saturday
3977333714,24/04/2016,14112,10,10,0,3.269999981,4.559999943,2.170000076,0,30,95,129,660,1655,high,Sunday
3977333714,25/04/2016,11177,8.479999542,8.479999542,0,5.619999886,0.4300000072,2.410000086,0,50,9,133,781,1570,high,Monday
3977333714,26/04/2016,11388,7.619999886,7.619999886,0,0.4499999881,4.21999979,2.950000048,0,7,95,170,797,1551,high,Tuesday
3977333714,27/04/2016,7193,5.039999962,5.039999962,0,0,0.4199999869,4.619999886,0,0,10,176,714,1377,high,Wednesday
3977333714,28/04/2016,7114,4.880000114,4.880000114,0,1.370000005,0.2899999917,3.220000029,0,15,8,190,804,1407,high,Thursday
3977333714,29/04/2016,10645,7.75,7.75,0,3.74000001,1.299999952,2.710000038,0,36,32,150,744,1545,high,Friday
3977333714,30/04/2016,13238,9.199999809,9.199999809,0,3.690000057,2.099999905,3.410000086,0,43,52,194,687,1650,high,Saturday
3977333714,01/05/2016,10414,7.070000172,7.070000172,0,2.670000076,1.980000019,2.410000086,0,41,40,124,691,1501,high,Sunday
3977333714,02/05/2016,16520,11.05000019,11.05000019,0,1.539999962,6.480000019,3.019999981,0,24,143,176,713,1760,high,Monday
3977333714,03/05/2016,14335,9.590000153,9.590000153,0,3.319999933,1.74000001,4.53000021,0,47,41,258,594,1710,high,Tuesday
3977333714,04/05/2016,13559,9.43999958,9.43999958,0,1.809999943,4.579999924,2.890000105,0,14,96,142,852,1628,high,Wednesday
3977333714,05/05/2016,12312,8.579999924,8.579999924,0,1.75999999,4.110000134,2.710000038,0,14,88,178,680,1618,high,Thursday
3977333714,06/05/2016,11677,8.279999733,8.279999733,0,3.109999895,2.50999999,2.670000076,0,29,55,168,676,1590,high,Friday
3977333714,07/05/2016,11550,7.730000019,7.730000019,0,0,4.130000114,3.589999914,0,0,86,208,703,1574,high,Saturday
3977333714,08/05/2016,13585,9.090000153,9.090000153,0,0.6800000072,5.239999771,3.170000076,0,9,116,171,688,1633,high,Sunday
3977333714,09/05/2016,14687,10.07999992,10.07999992,0,0.7699999809,5.599999905,3.549999952,0,8,122,151,1159,1667,high,Monday
3977333714,10/05/2016,13072,8.779999733,8.779999733,0,0.0700000003,5.400000095,3.309999943,0,1,115,196,676,1630,high,Tuesday
3977333714,11/05/2016,746,0.5,0.5,0,0.3700000048,0,0.1299999952,0,4,0,9,13,52,high,Wednesday
4020332650,12/04/2016,8539,6.119999886,6.119999886,0,0.150000006,0.2399999946,5.679999828,0,4,15,331,712,3654,high,Tuesday
4020332650,13/04/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1981,high,Wednesday
4020332650,14/04/2016,108,0.07999999821,0.07999999821,0,0,0,0.02999999933,0,0,0,3,1437,2011,high,Thursday
4020332650,15/04/2016,1882,1.350000024,1.350000024,0,0.2099999934,0.3600000143,0.7699999809,0,36,18,87,1299,2951,high,Friday
4020332650,16/04/2016,1982,1.419999957,1.419999957,0,0.4499999881,0.3700000048,0.5899999738,0,65,21,55,1222,3051,high,Saturday
4020332650,17/04/2016,16,0.009999999776,0.009999999776,0,0,0,0.009999999776,0,0,0,2,1438,1990,high,Sunday
4020332650,18/04/2016,62,0.03999999911,0.03999999911,0,0,0,0.03999999911,0,0,0,2,1438,1995,high,Monday
4020332650,19/04/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980,high,Tuesday
4020332650,20/04/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980,high,Wednesday
4020332650,21/04/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980,high,Thursday
4020332650,22/04/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980,high,Friday
4020332650,23/04/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980,high,Saturday
4020332650,24/04/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980,high,Sunday
4020332650,25/04/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980,high,Monday
4020332650,26/04/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980,high,Tuesday
4020332650,27/04/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980,high,Wednesday
4020332650,28/04/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980,high,Thursday
4020332650,29/04/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980,high,Friday
4020332650,30/04/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980,high,Saturday
4020332650,01/05/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1980,high,Sunday
4020332650,02/05/2016,475,0.3400000036,0.3400000036,0,0,0.03999999911,0.2899999917,0,0,11,31,1350,2207,high,Monday
4020332650,03/05/2016,4496,3.220000029,3.220000029,0,0,0,3.150000095,0.05000000075,0,0,174,950,2828,high,Tuesday
4020332650,04/05/2016,10252,7.349999905,7.349999905,0,0.6700000167,1.039999962,5.579999924,0,13,46,346,531,3879,high,Wednesday
4020332650,05/05/2016,11728,8.430000305,8.430000305,0,2.619999886,1.679999948,4.039999962,0.0700000003,38,42,196,916,3429,high,Thursday
4020332650,06/05/2016,4369,3.130000114,3.130000114,0,0,0,3.099999905,0.009999999776,0,0,177,855,2704,high,Friday
4020332650,07/05/2016,6132,4.400000095,4.400000095,0,0,0,3.579999924,0,0,0,184,1256,2975,high,Saturday
4020332650,08/05/2016,5862,4.199999809,4.199999809,0,0,0,4.150000095,0,0,0,263,775,3089,high,Sunday
4020332650,09/05/2016,4556,3.269999981,3.269999981,0,0.200000003,0.1199999973,2.940000057,0,3,5,173,1225,2785,high,Monday
4020332650,10/05/2016,5546,3.980000019,3.980000019,0,0,0,3.869999886,0.03999999911,0,0,206,774,2926,high,Tuesday
4020332650,11/05/2016,3689,2.650000095,2.650000095,0,0.1099999994,0.1700000018,2.329999924,0,2,8,134,1296,2645,high,Wednesday
4020332650,12/05/2016,590,0.4199999869,0.4199999869,0,0,0,0.4099999964,0,0,0,21,721,1120,high,Thursday
4057192912,12/04/2016,5394,4.03000021,4.03000021,0,0,0,3.940000057,0,0,0,164,1276,2286,low,Tuesday
4057192912,13/04/2016,5974,4.46999979,4.46999979,0,0,0,4.369999886,0,0,0,160,1280,2306,low,Wednesday
4057192912,14/04/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1776,low,Thursday
4057192912,15/04/2016,3984,2.950000048,2.950000048,0,0.2099999934,0.2599999905,2.440000057,0,3,6,88,873,1527,low,Friday
4319703577,12/04/2016,7753,5.199999809,5.199999809,0,0,0,0,0,0,0,0,1440,2115,high,Tuesday
4319703577,13/04/2016,8204,5.5,5.5,0,0.5299999714,0.5899999738,1.309999943,0,8,15,96,1234,2135,high,Wednesday
4319703577,14/04/2016,10210,6.880000114,6.880000114,0,0.1099999994,0.3300000131,6.440000057,0,1,9,339,589,2302,high,Thursday
4319703577,15/04/2016,5664,3.799999952,3.799999952,0,0,0,3.799999952,0,0,0,228,752,1985,high,Friday
4319703577,16/04/2016,4744,3.180000067,3.180000067,0,0,0,3.180000067,0,0,0,194,724,1884,high,Saturday
4319703577,17/04/2016,29,0.01999999955,0.01999999955,0,0,0,0.01999999955,0,0,0,3,1363,1464,high,Sunday
4319703577,18/04/2016,2276,1.549999952,1.549999952,0,0.0700000003,0.3300000131,1.120000005,0,1,9,58,824,1632,high,Monday
4319703577,19/04/2016,8925,5.989999771,5.989999771,0,0,0,5.989999771,0,0,0,311,604,2200,high,Tuesday
4319703577,20/04/2016,8954,6.010000229,6.010000229,0,0,0.6800000072,5.309999943,0,0,18,306,671,2220,high,Wednesday
4319703577,21/04/2016,3702,2.480000019,2.480000019,0,0,0,0.349999994,0,0,0,34,1265,1792,high,Thursday
4319703577,22/04/2016,4500,3.019999981,3.019999981,0,0.05999999866,0.8100000024,2.150000095,0,1,19,176,709,1886,high,Friday
4319703577,23/04/2016,4935,3.309999943,3.309999943,0,0,0,3.309999943,0,0,0,233,546,1945,high,Saturday
4319703577,24/04/2016,4081,2.74000001,2.74000001,0,0.05999999866,0.200000003,2.470000029,0,1,5,191,692,1880,high,Sunday
4319703577,25/04/2016,9259,6.210000038,6.210000038,0,0,0.2800000012,5.929999828,0,0,8,390,544,2314,high,Monday
4319703577,26/04/2016,9899,6.639999866,6.639999866,0,0.5699999928,0.9200000167,5.150000095,0,8,21,288,649,2236,high,Tuesday
4319703577,27/04/2016,10780,7.230000019,7.230000019,0,0.4099999964,1.919999957,4.909999847,0,6,47,300,680,2324,high,Wednesday
4319703577,28/04/2016,10817,7.28000021,7.28000021,0,1.00999999,0.3300000131,5.940000057,0,13,8,359,552,2367,high,Thursday
4319703577,29/04/2016,7990,5.360000134,5.360000134,0,0.4499999881,0.7900000215,4.119999886,0,6,18,289,624,2175,high,Friday
4319703577,30/04/2016,8221,5.519999981,5.519999981,0,0.400000006,1.610000014,3.50999999,0,6,38,196,695,2092,high,Saturday
4319703577,01/05/2016,1251,0.8399999738,0.8399999738,0,0,0,0.8399999738,0,0,0,67,836,1593,high,Sunday
4319703577,02/05/2016,9261,6.239999771,6.239999771,0,0,0.4399999976,5.710000038,0,0,11,344,585,2270,high,Monday
4319703577,03/05/2016,9648,6.46999979,6.46999979,0,0.5799999833,1.070000052,4.829999924,0,8,26,287,669,2235,high,Tuesday
4319703577,04/05/2016,10429,7.019999981,7.019999981,0,0.5899999738,0.5799999833,5.849999905,0,8,13,313,1106,2282,high,Wednesday
4319703577,05/05/2016,13658,9.489999771,9.489999771,0,2.630000114,1.409999967,5.449999809,0,27,34,328,957,2530,high,Thursday
4319703577,06/05/2016,9524,6.420000076,6.420000076,0,0.4099999964,0.4699999988,5.460000038,0,6,11,314,692,2266,high,Friday
4319703577,07/05/2016,7937,5.329999924,5.329999924,0,0.1899999976,1.049999952,4.079999924,0,3,28,279,586,2158,high,Saturday
4319703577,08/05/2016,3672,2.460000038,2.460000038,0,0,0,2.460000038,0,0,0,153,603,1792,high,Sunday
4319703577,09/05/2016,10378,6.960000038,6.960000038,0,0.1400000006,0.5600000024,6.25,0,2,14,374,490,2345,high,Monday
4319703577,10/05/2016,9487,6.369999886,6.369999886,0,0.2099999934,0.4600000083,5.699999809,0,3,12,329,555,2260,high,Tuesday
4319703577,11/05/2016,9129,6.130000114,6.130000114,0,0.200000003,0.7400000095,5.179999828,0,3,18,311,574,2232,high,Wednesday
4319703577,12/05/2016,17,0.009999999776,0.009999999776,0,0,0,0.009999999776,0,0,0,2,0,257,high,Thursday
4388161847,12/04/2016,10122,7.78000021,7.78000021,0,0,0,0,0,0,0,0,1440,2955,high,Tuesday
4388161847,13/04/2016,10993,8.449999809,8.449999809,0,0.05999999866,0.6299999952,3.880000114,0,1,14,150,1275,3092,high,Wednesday
4388161847,14/04/2016,8863,6.820000172,6.820000172,0,0.1299999952,1.070000052,5.619999886,0,10,35,219,945,2998,high,Thursday
4388161847,15/04/2016,8758,6.730000019,6.730000019,0,0,0,6.730000019,0,0,0,299,837,3066,high,Friday
4388161847,16/04/2016,6580,5.059999943,5.059999943,0,0.2099999934,0.400000006,4.449999809,0,6,9,253,609,3073,high,Saturday
4388161847,17/04/2016,4660,3.579999924,3.579999924,0,0,0,3.579999924,0,0,0,201,721,2572,high,Sunday
4388161847,18/04/2016,11009,9.100000381,9.100000381,0,3.559999943,0.400000006,5.139999866,0,27,8,239,1017,3274,high,Monday
4388161847,19/04/2016,10181,7.829999924,7.829999924,0,1.370000005,0.6899999976,5.769999981,0,20,16,249,704,3015,high,Tuesday
4388161847,20/04/2016,10553,8.119999886,8.119999886,0,1.100000024,1.720000029,5.289999962,0,19,42,228,696,3083,high,Wednesday
4388161847,21/04/2016,10055,7.730000019,7.730000019,0,0.3700000048,0.3899999857,6.980000019,0,7,12,272,853,3069,high,Thursday
4388161847,22/04/2016,12139,9.340000153,9.340000153,0,3.299999952,1.110000014,4.920000076,0,77,25,220,945,3544,high,Friday
4388161847,23/04/2016,13236,10.18000031,10.18000031,0,4.5,0.3199999928,5.349999905,0,58,5,215,749,3306,high,Saturday
4388161847,24/04/2016,10243,7.880000114,7.880000114,0,1.080000043,0.5099999905,6.300000191,0,14,8,239,584,2885,high,Sunday
4388161847,25/04/2016,12961,9.970000267,9.970000267,0,0.7300000191,1.399999976,7.840000153,0,11,31,301,1054,3288,high,Monday
4388161847,26/04/2016,9461,7.28000021,7.28000021,0,0.9399999976,1.059999943,5.269999981,0,14,23,224,673,2929,high,Tuesday
4388161847,27/04/2016,11193,8.609999657,8.609999657,0,0.6999999881,2.50999999,5.389999866,0,11,48,241,684,3074,high,Wednesday
4388161847,28/04/2016,10074,7.75,7.75,0,1.289999962,0.4300000072,6.03000021,0,19,9,234,878,2969,high,Thursday
4388161847,29/04/2016,9232,7.099999905,7.099999905,0,0.8000000119,0.8899999857,5.420000076,0,13,16,236,1175,2979,high,Friday
4388161847,30/04/2016,12533,9.640000343,9.640000343,0,0.6999999881,2,6.940000057,0,14,43,300,537,3283,high,Saturday
4388161847,01/05/2016,10255,7.889999866,7.889999866,0,1.00999999,0.6800000072,6.199999809,0,12,15,241,579,2926,high,Sunday
4388161847,02/05/2016,10096,8.399999619,8.399999619,0,3.769999981,0.07999999821,4.550000191,0,33,4,204,935,3147,high,Monday
