Id,ActivityHour,Calories,TotalIntensity,AverageIntensity,StepTotal,usage,dow
2022484408,15/04/2016 17:00:00,113,19,0.316667,582,high,Friday
2022484408,15/04/2016 18:00:00,88,10,0.166667,227,high,Friday
2022484408,15/04/2016 19:00:00,89,11,0.183333,205,high,Friday
2022484408,15/04/2016 20:00:00,62,0,0,0,high,Friday
2022484408,15/04/2016 21:00:00,62,0,0,0,high,Friday
2022484408,15/04/2016 22:00:00,62,0,0,0,high,Friday
2022484408,15/04/2016 23:00:00,62,0,0,0,high,Friday
2022484408,16/04/2016 00:00:00,62,0,0,0,high,Saturday
2022484408,16/04/2016 01:00:00,62,0,0,0,high,Saturday
2022484408,16/04/2016 02:00:00,62,0,0,0,high,Saturday
2022484408,16/04/2016 03:00:00,62,0,0,0,high,Saturday
2022484408,16/04/2016 04:00:00,62,0,0,0,high,Saturday
2022484408,16/04/2016 05:00:00,62,0,0,0,high,Saturday
2022484408,16/04/2016 06:00:00,62,0,0,0,high,Saturday
2022484408,16/04/2016 07:00:00,75,4,0.066667,126,high,Saturday
2022484408,16/04/2016 08:00:00,119,26,0.433333,904,high,Saturday
2022484408,16/04/2016 09:00:00,337,133,2.216667,4833,high,Saturday
2022484408,16/04/2016 10:00:00,123,25,0.416667,732,high,Saturday
2022484408,16/04/2016 11:00:00,115,22,0.366667,678,high,Saturday
2022484408,16/04/2016 12:00:00,108,19,0.316667,469,high,Saturday
2022484408,16/04/2016 13:00:00,147,27,0.45,1229,high,Saturday
2022484408,16/04/2016 14:00:00,119,24,0.4,623,high,Saturday
2022484408,16/04/2016 15:00:00,101,16,0.266667,506,high,Saturday
2022484408,16/04/2016 16:00:00,62,0,0,0,high,Saturday
2022484408,16/04/2016 17:00:00,62,0,0,0,high,Saturday
2022484408,16/04/2016 18:00:00,62,0,0,0,high,Saturday
2022484408,16/04/2016 19:00:00,62,0,0,0,high,Saturday
2022484408,16/04/2016 20:00:00,62,0,0,0,high,Saturday
2022484408,16/04/2016 21:00:00,62,0,0,0,high,Saturday
2022484408,16/04/2016 22:00:00,62,0,0,0,high,Saturday
2022484408,16/04/2016 23:00:00,62,0,0,0,high,Saturday
2022484408,17/04/2016 00:00:00,62,0,0,0,high,Sunday
2022484408,17/04/2016 01:00:00,62,0,0,0,high,Sunday
2022484408,17/04/2016 02:00:00,62,0,0,0,high,Sunday
2022484408,17/04/2016 03:00:00,62,0,0,0,high,Sunday
2022484408,17/04/2016 04:00:00,62,0,0,0,high,Sunday
2022484408,17/04/2016 05:00:00,62,0,0,0,high,Sunday
2022484408,17/04/2016 06:00:00,62,0,0,0,high,Sunday
2022484408,17/04/2016 07:00:00,62,0,0,0,high,Sunday
2022484408,17/04/2016 08:00:00,117,23,0.383333,567,high,Sunday
2022484408,17/04/2016 09:00:00,415,114,1.9,5317,high,Sunday
2022484408,17/04/2016 10:00:00,258,76,1.266667,1567,high,Sunday
2022484408,17/04/2016 11:00:00,196,54,0.9,1194,high,Sunday
2022484408,17/04/2016 12:00:00,75,5,0.083333,64,high,Sunday
2022484408,17/04/2016 13:00:00,89,10,0.166667,292,high,Sunday
2022484408,17/04/2016 14:00:00,185,45,0.75,1404,high,Sunday
2022484408,17/04/2016 15:00:00,145,31,0.516667,1147,high,Sunday
2022484408,17/04/2016 16:00:00,156,35,0.583333,1151,high,Sunday
2022484408,17/04/2016 17:00:00,164,34,0.566667,1351,high,Sunday
2022484408,17/04/2016 18:00:00,132,30,0.5,644,high,Sunday
2022484408,17/04/2016 19:00:00,90,11,0.183333,247,high,Sunday
2022484408,17/04/2016 20:00:00,77,5,0.083333,167,high,Sunday
2022484408,17/04/2016 21:00:00,62,0,0,0,high,Sunday
2022484408,17/04/2016 22:00:00,62,0,0,0,high,Sunday
2022484408,17/04/2016 23:00:00,62,0,0,0,high,Sunday
2022484408,18/04/2016 00:00:00,62,0,0,0,high,Monday
2022484408,18/04/2016 01:00:00,62,0,0,0,high,Monday
2022484408,18/04/2016 02:00:00,62,0,0,0,high,Monday
2022484408,18/04/2016 03:00:00,62,0,0,0,high,Monday
2022484408,18/04/2016 04:00:00,62,0,0,0,high,Monday
2022484408,18/04/2016 05:00:00,62,0,0,0,high,Monday
2022484408,18/04/2016 06:00:00,74,5,0.083333,69,high,Monday
2022484408,18/04/2016 07:00:00,190,40,0.666667,1073,high,Monday
2022484408,18/04/2016 08:00:00,137,23,0.383333,712,high,Monday
2022484408,18/04/2016 09:00:00,486,157,2.616667,5400,high,Monday
2022484408,18/04/2016 10:00:00,146,31,0.516667,796,high,Monday
2022484408,18/04/2016 11:00:00,71,1,0.016667,46,high,Monday
2022484408,18/04/2016 12:00:00,95,15,0.25,306,high,Monday
2022484408,18/04/2016 13:00:00,98,14,0.233333,404,high,Monday
2022484408,18/04/2016 14:00:00,200,40,0.666667,1706,high,Monday
2022484408,18/04/2016 15:00:00,125,28,0.466667,658,high,Monday
2022484408,18/04/2016 16:00:00,111,18,0.3,570,high,Monday
2022484408,18/04/2016 17:00:00,141,28,0.466667,849,high,Monday
2022484408,18/04/2016 18:00:00,141,32,0.533333,899,high,Monday
2022484408,18/04/2016 19:00:00,121,23,0.383333,567,high,Monday
2022484408,18/04/2016 20:00:00,74,6,0.1,76,high,Monday
2022484408,18/04/2016 21:00:00,62,0,0,0,high,Monday
2022484408,18/04/2016 22:00:00,62,0,0,0,high,Monday
2022484408,18/04/2016 23:00:00,62,0,0,0,high,Monday
2022484408,19/04/2016 00:00:00,62,0,0,0,high,Tuesday
2022484408,19/04/2016 01:00:00,62,0,0,0,high,Tuesday
2022484408,19/04/2016 02:00:00,62,0,0,0,high,Tuesday
2022484408,19/04/2016 03:00:00,62,0,0,0,high,Tuesday
2022484408,19/04/2016 04:00:00,62,0,0,0,high,Tuesday
2022484408,19/04/2016 05:00:00,62,0,0,0,high,Tuesday
2022484408,19/04/2016 06:00:00,62,0,0,0,high,Tuesday
2022484408,19/04/2016 07:00:00,62,0,0,0,high,Tuesday
2022484408,19/04/2016 08:00:00,62,0,0,0,high,Tuesday
2022484408,19/04/2016 09:00:00,120,20,0.333333,671,high,Tuesday
2022484408,19/04/2016 10:00:00,101,13,0.216667,466,high,Tuesday
2022484408,19/04/2016 11:00:00,115,20,0.333333,621,high,Tuesday
2022484408,19/04/2016 12:00:00,115,24,0.4,479,high,Tuesday
2022484408,19/04/2016 13:00:00,125,20,0.333333,794,high,Tuesday
2022484408,19/04/2016 14:00:00,198,42,0.7,1437,high,Tuesday
2022484408,19/04/2016 15:00:00,160,35,0.583333,1081,high,Tuesday
2022484408,19/04/2016 16:00:00,389,121,2.016667,4709,high,Tuesday
2022484408,19/04/2016 17:00:00,123,23,0.383333,459,high,Tuesday
2022484408,19/04/2016 18:00:00,133,25,0.416667,548,high,Tuesday
2022484408,19/04/2016 19:00:00,99,14,0.233333,283,high,Tuesday
2022484408,19/04/2016 20:00:00,62,0,0,0,high,Tuesday
2022484408,19/04/2016 21:00:00,62,0,0,0,high,Tuesday
2022484408,19/04/2016 22:00:00,62,0,0,0,high,Tuesday
2022484408,19/04/2016 23:00:00,62,0,0,0,high,Tuesday
2022484408,20/04/2016 00:00:00,62,0,0,0,high,Wednesday
2022484408,20/04/2016 01:00:00,62,0,0,0,high,Wednesday
2022484408,20/04/2016 02:00:00,62,0,0,0,high,Wednesday
2022484408,20/04/2016 03:00:00,62,0,0,0,high,Wednesday
2022484408,20/04/2016 04:00:00,62,0,0,0,high,Wednesday
2022484408,20/04/2016 05:00:00,62,0,0,0,high,Wednesday
2022484408,20/04/2016 06:00:00,80,7,0.116667,129,high,Wednesday
2022484408,20/04/2016 07:00:00,138,36,0.6,661,high,Wednesday
2022484408,20/04/2016 08:00:00,151,38,0.633333,1272,high,Wednesday
2022484408,20/04/2016 09:00:00,441,139,2.316667,4293,high,Wednesday
2022484408,20/04/2016 10:00:00,80,6,0.1,172,high,Wednesday
2022484408,20/04/2016 11:00:00,102,16,0.266667,410,high,Wednesday
2022484408,20/04/2016 12:00:00,188,56,0.933333,1314,high,Wednesday
2022484408,20/04/2016 13:00:00,128,31,0.516667,664,high,Wednesday
2022484408,20/04/2016 14:00:00,238,72,1.2,1780,high,Wednesday
2022484408,20/04/2016 15:00:00,154,33,0.55,924,high,Wednesday
2022484408,20/04/2016 16:00:00,138,25,0.416667,854,high,Wednesday
2022484408,20/04/2016 17:00:00,144,27,0.45,944,high,Wednesday
2022484408,20/04/2016 18:00:00,134,22,0.366667,541,high,Wednesday
2022484408,20/04/2016 19:00:00,122,22,0.366667,839,high,Wednesday
2022484408,20/04/2016 20:00:00,100,16,0.266667,315,high,Wednesday
2022484408,20/04/2016 21:00:00,62,0,0,0,high,Wednesday
2022484408,20/04/2016 22:00:00,62,0,0,0,high,Wednesday
2022484408,20/04/2016 23:00:00,62,0,0,0,high,Wednesday
2022484408,21/04/2016 00:00:00,62,0,0,0,high,Thursday
2022484408,21/04/2016 01:00:00,62,0,0,0,high,Thursday
2022484408,21/04/2016 02:00:00,62,0,0,0,high,Thursday
2022484408,21/04/2016 03:00:00,62,0,0,0,high,Thursday
2022484408,21/04/2016 04:00:00,62,0,0,0,high,Thursday
2022484408,21/04/2016 05:00:00,62,0,0,0,high,Thursday
2022484408,21/04/2016 06:00:00,62,0,0,0,high,Thursday
2022484408,21/04/2016 07:00:00,160,40,0.666667,955,high,Thursday
2022484408,21/04/2016 08:00:00,88,10,0.166667,168,high,Thursday
2022484408,21/04/2016 09:00:00,111,22,0.366667,481,high,Thursday
2022484408,21/04/2016 10:00:00,295,93,1.55,1272,high,Thursday
2022484408,21/04/2016 11:00:00,223,71,1.183333,968,high,Thursday
2022484408,21/04/2016 12:00:00,271,102,1.7,3571,high,Thursday
2022484408,21/04/2016 13:00:00,78,2,0.033333,13,high,Thursday
2022484408,21/04/2016 14:00:00,239,80,1.333333,1357,high,Thursday
2022484408,21/04/2016 15:00:00,173,49,0.816667,1248,high,Thursday
2022484408,21/04/2016 16:00:00,349,97,1.616667,506,high,Thursday
2022484408,21/04/2016 17:00:00,233,59,0.983333,427,high,Thursday
2022484408,21/04/2016 18:00:00,130,21,0.35,955,high,Thursday
2022484408,21/04/2016 19:00:00,103,17,0.283333,370,high,Thursday
2022484408,21/04/2016 20:00:00,84,10,0.166667,162,high,Thursday
2022484408,21/04/2016 21:00:00,62,0,0,0,high,Thursday
2022484408,21/04/2016 22:00:00,62,0,0,0,high,Thursday
2022484408,21/04/2016 23:00:00,62,0,0,0,high,Thursday
2022484408,22/04/2016 00:00:00,62,0,0,0,high,Friday
2022484408,22/04/2016 01:00:00,62,0,0,0,high,Friday
2022484408,22/04/2016 02:00:00,62,0,0,0,high,Friday
2022484408,22/04/2016 03:00:00,62,0,0,0,high,Friday
2022484408,22/04/2016 04:00:00,62,0,0,0,high,Friday
2022484408,22/04/2016 05:00:00,62,0,0,0,high,Friday
2022484408,22/04/2016 06:00:00,71,3,0.05,60,high,Friday
2022484408,22/04/2016 07:00:00,144,32,0.533333,715,high,Friday
2022484408,22/04/2016 08:00:00,109,17,0.283333,473,high,Friday
2022484408,22/04/2016 09:00:00,426,151,2.516667,5596,high,Friday
2022484408,22/04/2016 10:00:00,183,48,0.8,1439,high,Friday
2022484408,22/04/2016 11:00:00,122,22,0.366667,548,high,Friday
2022484408,22/04/2016 12:00:00,135,26,0.433333,735,high,Friday
2022484408,22/04/2016 13:00:00,156,27,0.45,920,high,Friday
2022484408,22/04/2016 14:00:00,159,32,0.533333,907,high,Friday
2022484408,22/04/2016 15:00:00,104,20,0.333333,333,high,Friday
2022484408,22/04/2016 16:00:00,78,7,0.116667,92,high,Friday
2022484408,22/04/2016 17:00:00,79,8,0.133333,106,high,Friday
2022484408,22/04/2016 18:00:00,99,19,0.316667,296,high,Friday
2022484408,22/04/2016 19:00:00,128,27,0.45,560,high,Friday
2022484408,22/04/2016 20:00:00,86,10,0.166667,174,high,Friday
2022484408,22/04/2016 21:00:00,62,0,0,0,high,Friday
2022484408,22/04/2016 22:00:00,62,0,0,0,high,Friday
2022484408,22/04/2016 23:00:00,62,0,0,0,high,Friday
2022484408,23/04/2016 00:00:00,62,0,0,0,high,Saturday
2022484408,23/04/2016 01:00:00,62,0,0,0,high,Saturday
2022484408,23/04/2016 02:00:00,62,0,0,0,high,Saturday
2022484408,23/04/2016 03:00:00,62,0,0,0,high,Saturday
2022484408,23/04/2016 04:00:00,62,0,0,0,high,Saturday
2022484408,23/04/2016 05:00:00,62,0,0,0,high,Saturday
2022484408,23/04/2016 06:00:00,62,0,0,0,high,Saturday
2022484408,23/04/2016 07:00:00,62,0,0,0,high,Saturday
2022484408,23/04/2016 08:00:00,62,0,0,0,high,Saturday
2022484408,23/04/2016 09:00:00,62,0,0,0,high,Saturday
2022484408,23/04/2016 10:00:00,62,0,0,0,high,Saturday
2022484408,23/04/2016 11:00:00,62,0,0,0,high,Saturday
2022484408,23/04/2016 12:00:00,90,13,0.216667,289,high,Saturday
2022484408,23/04/2016 13:00:00,160,40,0.666667,1008,high,Saturday
2022484408,23/04/2016 14:00:00,117,25,0.416667,595,high,Saturday
2022484408,23/04/2016 15:00:00,152,33,0.55,1232,high,Saturday
2022484408,23/04/2016 16:00:00,119,21,0.35,729,high,Saturday
2022484408,23/04/2016 17:00:00,121,29,0.483333,459,high,Saturday
2022484408,23/04/2016 18:00:00,131,33,0.55,618,high,Saturday
2022484408,23/04/2016 19:00:00,114,22,0.366667,483,high,Saturday
2022484408,23/04/2016 20:00:00,93,16,0.266667,267,high,Saturday
2022484408,23/04/2016 21:00:00,83,10,0.166667,139,high,Saturday
2022484408,23/04/2016 22:00:00,79,7,0.116667,182,high,Saturday
2022484408,23/04/2016 23:00:00,62,0,0,0,high,Saturday
2022484408,24/04/2016 00:00:00,62,0,0,0,high,Sunday
2022484408,24/04/2016 01:00:00,62,0,0,0,high,Sunday
2022484408,24/04/2016 02:00:00,62,0,0,0,high,Sunday
2022484408,24/04/2016 03:00:00,62,0,0,0,high,Sunday
2022484408,24/04/2016 04:00:00,62,0,0,0,high,Sunday
2022484408,24/04/2016 05:00:00,62,0,0,0,high,Sunday
2022484408,24/04/2016 06:00:00,62,0,0,0,high,Sunday
2022484408,24/04/2016 07:00:00,62,0,0,0,high,Sunday
2022484408,24/04/2016 08:00:00,259,63,1.05,3056,high,Sunday
2022484408,24/04/2016 09:00:00,307,84,1.4,3130,high,Sunday
2022484408,24/04/2016 10:00:00,111,18,0.3,496,high,Sunday
2022484408,24/04/2016 11:00:00,127,24,0.4,708,high,Sunday
2022484408,24/04/2016 12:00:00,119,17,0.283333,699,high,Sunday
2022484408,24/04/2016 13:00:00,167,48,0.8,1305,high,Sunday
2022484408,24/04/2016 14:00:00,104,16,0.266667,519,high,Sunday
2022484408,24/04/2016 15:00:00,188,52,0.866667,1963,high,Sunday
2022484408,24/04/2016 16:00:00,70,2,0.033333,85,high,Sunday
2022484408,24/04/2016 17:00:00,117,23,0.383333,573,high,Sunday
2022484408,24/04/2016 18:00:00,150,32,0.533333,947,high,Sunday
2022484408,24/04/2016 19:00:00,63,0,0,0,high,Sunday
2022484408,24/04/2016 20:00:00,62,0,0,0,high,Sunday
2022484408,24/04/2016 21:00:00,62,0,0,0,high,Sunday
2022484408,24/04/2016 22:00:00,62,0,0,0,high,Sunday
2022484408,24/04/2016 23:00:00,62,0,0,0,high,Sunday
2022484408,25/04/2016 00:00:00,62,0,0,0,high,Monday
2022484408,25/04/2016 01:00:00,62,0,0,0,high,Monday
2022484408,25/04/2016 02:00:00,62,0,0,0,high,Monday
2022484408,25/04/2016 03:00:00,62,0,0,0,high,Monday
2022484408,25/04/2016 04:00:00,62,0,0,0,high,Monday
2022484408,25/04/2016 05:00:00,62,0,0,0,high,Monday
2022484408,25/04/2016 06:00:00,62,0,0,0,high,Monday
2022484408,25/04/2016 07:00:00,123,23,0.383333,718,high,Monday
2022484408,25/04/2016 08:00:00,105,18,0.3,380,high,Monday
2022484408,25/04/2016 09:00:00,484,155,2.583333,5257,high,Monday
2022484408,25/04/2016 10:00:00,87,10,0.166667,289,high,Monday
2022484408,25/04/2016 11:00:00,62,0,0,0,high,Monday
2022484408,25/04/2016 12:00:00,62,0,0,0,high,Monday
2022484408,25/04/2016 13:00:00,78,4,0.066667,157,high,Monday
2022484408,25/04/2016 14:00:00,184,40,0.666667,1507,high,Monday
2022484408,25/04/2016 15:00:00,95,16,0.266667,281,high,Monday
2022484408,25/04/2016 16:00:00,120,25,0.416667,696,high,Monday
2022484408,25/04/2016 17:00:00,113,19,0.316667,645,high,Monday
2022484408,25/04/2016 18:00:00,100,17,0.283333,250,high,Monday
2022484408,25/04/2016 19:00:00,161,34,0.566667,1122,high,Monday
2022484408,25/04/2016 20:00:00,72,4,0.066667,67,high,Monday
2022484408,25/04/2016 21:00:00,62,0,0,0,high,Monday
2022484408,25/04/2016 22:00:00,62,0,0,0,high,Monday
2022484408,25/04/2016 23:00:00,62,0,0,0,high,Monday
2022484408,26/04/2016 00:00:00,62,0,0,0,high,Tuesday
2022484408,26/04/2016 01:00:00,62,0,0,0,high,Tuesday
2022484408,26/04/2016 02:00:00,62,0,0,0,high,Tuesday
2022484408,26/04/2016 03:00:00,62,0,0,0,high,Tuesday
2022484408,26/04/2016 04:00:00,62,0,0,0,high,Tuesday
2022484408,26/04/2016 05:00:00,62,0,0,0,high,Tuesday
2022484408,26/04/2016 06:00:00,62,0,0,0,high,Tuesday
2022484408,26/04/2016 07:00:00,135,30,0.5,908,high,Tuesday
2022484408,26/04/2016 08:00:00,75,6,0.1,67,high,Tuesday
2022484408,26/04/2016 09:00:00,154,35,0.583333,977,high,Tuesday
2022484408,26/04/2016 10:00:00,448,157,2.616667,1967,high,Tuesday
2022484408,26/04/2016 11:00:00,243,72,1.2,1005,high,Tuesday
2022484408,26/04/2016 12:00:00,181,41,0.683333,1040,high,Tuesday
2022484408,26/04/2016 13:00:00,75,1,0.016667,31,high,Tuesday
2022484408,26/04/2016 14:00:00,154,28,0.466667,965,high,Tuesday
2022484408,26/04/2016 15:00:00,174,32,0.533333,1112,high,Tuesday
2022484408,26/04/2016 16:00:00,125,22,0.366667,675,high,Tuesday
2022484408,26/04/2016 17:00:00,116,21,0.35,531,high,Tuesday
2022484408,26/04/2016 18:00:00,110,21,0.35,357,high,Tuesday
2022484408,26/04/2016 19:00:00,108,17,0.283333,425,high,Tuesday
2022484408,26/04/2016 20:00:00,72,5,0.083333,59,high,Tuesday
2022484408,26/04/2016 21:00:00,62,0,0,0,high,Tuesday
2022484408,26/04/2016 22:00:00,62,0,0,0,high,Tuesday
2022484408,26/04/2016 23:00:00,62,0,0,0,high,Tuesday
2022484408,27/04/2016 00:00:00,62,0,0,0,high,Wednesday
2022484408,27/04/2016 01:00:00,62,0,0,0,high,Wednesday
2022484408,27/04/2016 02:00:00,62,0,0,0,high,Wednesday
2022484408,27/04/2016 03:00:00,62,0,0,0,high,Wednesday
2022484408,27/04/2016 04:00:00,62,0,0,0,high,Wednesday
2022484408,27/04/2016 05:00:00,62,0,0,0,high,Wednesday
2022484408,27/04/2016 06:00:00,62,0,0,0,high,Wednesday
2022484408,27/04/2016 07:00:00,62,0,0,0,high,Wednesday
2022484408,27/04/2016 08:00:00,62,0,0,0,high,Wednesday
2022484408,27/04/2016 09:00:00,225,64,1.066667,1388,high,Wednesday
2022484408,27/04/2016 10:00:00,188,46,0.766667,967,high,Wednesday
2022484408,27/04/2016 11:00:00,86,13,0.216667,149,high,Wednesday
2022484408,27/04/2016 12:00:00,141,30,0.5,973,high,Wednesday
2022484408,27/04/2016 13:00:00,167,40,0.666667,1313,high,Wednesday
2022484408,27/04/2016 14:00:00,172,38,0.633333,688,high,Wednesday
2022484408,27/04/2016 15:00:00,92,11,0.183333,303,high,Wednesday
2022484408,27/04/2016 16:00:00,121,23,0.383333,702,high,Wednesday
2022484408,27/04/2016 17:00:00,110,18,0.3,600,high,Wednesday
2022484408,27/04/2016 18:00:00,249,83,1.383333,2917,high,Wednesday
2022484408,27/04/2016 19:00:00,101,13,0.216667,159,high,Wednesday
2022484408,27/04/2016 20:00:00,62,0,0,0,high,Wednesday
2022484408,27/04/2016 21:00:00,62,0,0,0,high,Wednesday
2022484408,27/04/2016 22:00:00,62,0,0,0,high,Wednesday
2022484408,27/04/2016 23:00:00,62,0,0,0,high,Wednesday
2022484408,28/04/2016 00:00:00,62,0,0,0,high,Thursday
2022484408,28/04/2016 01:00:00,62,0,0,0,high,Thursday
2022484408,28/04/2016 02:00:00,62,0,0,0,high,Thursday
2022484408,28/04/2016 03:00:00,62,0,0,0,high,Thursday
2022484408,28/04/2016 04:00:00,62,0,0,0,high,Thursday
2022484408,28/04/2016 05:00:00,62,0,0,0,high,Thursday
2022484408,28/04/2016 06:00:00,62,0,0,0,high,Thursday
2022484408,28/04/2016 07:00:00,92,12,0.2,368,high,Thursday
2022484408,28/04/2016 08:00:00,156,46,0.766667,912,high,Thursday
2022484408,28/04/2016 09:00:00,127,30,0.5,787,high,Thursday
2022484408,28/04/2016 10:00:00,165,37,0.616667,1567,high,Thursday
2022484408,28/04/2016 11:00:00,132,31,0.516667,858,high,Thursday
2022484408,28/04/2016 12:00:00,217,71,1.183333,2735,high,Thursday
2022484408,28/04/2016 13:00:00,79,5,0.083333,197,high,Thursday
2022484408,28/04/2016 14:00:00,153,31,0.516667,1198,high,Thursday
2022484408,28/04/2016 15:00:00,76,4,0.066667,101,high,Thursday
2022484408,28/04/2016 16:00:00,112,24,0.4,487,high,Thursday
2022484408,28/04/2016 17:00:00,113,24,0.4,516,high,Thursday
2022484408,28/04/2016 18:00:00,88,13,0.216667,166,high,Thursday
2022484408,28/04/2016 19:00:00,76,6,0.1,64,high,Thursday
2022484408,28/04/2016 20:00:00,89,15,0.25,184,high,Thursday
2022484408,28/04/2016 21:00:00,62,0,0,0,high,Thursday
2022484408,28/04/2016 22:00:00,62,0,0,0,high,Thursday
2022484408,28/04/2016 23:00:00,62,0,0,0,high,Thursday
2022484408,29/04/2016 00:00:00,62,0,0,0,high,Friday
2022484408,29/04/2016 01:00:00,62,0,0,0,high,Friday
2022484408,29/04/2016 02:00:00,62,0,0,0,high,Friday
2022484408,29/04/2016 03:00:00,62,0,0,0,high,Friday
2022484408,29/04/2016 04:00:00,62,0,0,0,high,Friday
2022484408,29/04/2016 05:00:00,62,0,0,0,high,Friday
2022484408,29/04/2016 06:00:00,62,0,0,0,high,Friday
2022484408,29/04/2016 07:00:00,62,0,0,0,high,Friday
2022484408,29/04/2016 08:00:00,113,20,0.333333,662,high,Friday
2022484408,29/04/2016 09:00:00,318,112,1.866667,1457,high,Friday
2022484408,29/04/2016 10:00:00,177,40,0.666667,1012,high,Friday
2022484408,29/04/2016 11:00:00,171,35,0.583333,1452,high,Friday
2022484408,29/04/2016 12:00:00,126,26,0.433333,530,high,Friday
2022484408,29/04/2016 13:00:00,181,45,0.75,1163,high,Friday
2022484408,29/04/2016 14:00:00,231,47,0.783333,1655,high,Friday
2022484408,29/04/2016 15:00:00,96,17,0.283333,175,high,Friday
2022484408,29/04/2016 16:00:00,129,30,0.5,1035,high,Friday
2022484408,29/04/2016 17:00:00,108,21,0.35,437,high,Friday
2022484408,29/04/2016 18:00:00,101,14,0.233333,315,high,Friday
2022484408,29/04/2016 19:00:00,113,17,0.283333,352,high,Friday
2022484408,29/04/2016 20:00:00,62,0,0,0,high,Friday
2022484408,29/04/2016 21:00:00,62,0,0,0,high,Friday
2022484408,29/04/2016 22:00:00,62,0,0,0,high,Friday
2022484408,29/04/2016 23:00:00,62,0,0,0,high,Friday
2022484408,30/04/2016 00:00:00,62,0,0,0,high,Saturday
2022484408,30/04/2016 01:00:00,62,0,0,0,high,Saturday
2022484408,30/04/2016 02:00:00,62,0,0,0,high,Saturday
2022484408,30/04/2016 03:00:00,62,0,0,0,high,Saturday
2022484408,30/04/2016 04:00:00,62,0,0,0,high,Saturday
2022484408,30/04/2016 05:00:00,62,0,0,0,high,Saturday
2022484408,30/04/2016 06:00:00,93,12,0.2,437,high,Saturday
2022484408,30/04/2016 07:00:00,97,16,0.266667,347,high,Saturday
2022484408,30/04/2016 08:00:00,73,4,0.066667,52,high,Saturday
2022484408,30/04/2016 09:00:00,85,12,0.2,127,high,Saturday
2022484408,30/04/2016 10:00:00,197,44,0.733333,2094,high,Saturday
2022484408,30/04/2016 11:00:00,138,26,0.433333,1112,high,Saturday
2022484408,30/04/2016 12:00:00,157,30,0.5,1372,high,Saturday
2022484408,30/04/2016 13:00:00,216,49,0.816667,2418,high,Saturday
2022484408,30/04/2016 14:00:00,179,42,0.7,1564,high,Saturday
2022484408,30/04/2016 15:00:00,222,53,0.883333,2742,high,Saturday
2022484408,30/04/2016 16:00:00,252,88,1.466667,3286,high,Saturday
2022484408,30/04/2016 17:00:00,154,32,0.533333,1288,high,Saturday
2022484408,30/04/2016 18:00:00,128,17,0.283333,869,high,Saturday
2022484408,30/04/2016 19:00:00,110,18,0.3,577,high,Saturday
2022484408,30/04/2016 20:00:00,70,3,0.05,102,high,Saturday
2022484408,30/04/2016 21:00:00,62,0,0,0,high,Saturday
2022484408,30/04/2016 22:00:00,62,0,0,0,high,Saturday
2022484408,30/04/2016 23:00:00,62,0,0,0,high,Saturday
2022484408,01/05/2016 00:00:00,62,0,0,0,high,Sunday
2022484408,01/05/2016 01:00:00,62,0,0,0,high,Sunday
2022484408,01/05/2016 02:00:00,62,0,0,0,high,Sunday
2022484408,01/05/2016 03:00:00,62,0,0,0,high,Sunday
2022484408,01/05/2016 04:00:00,62,0,0,0,high,Sunday
2022484408,01/05/2016 05:00:00,62,0,0,0,high,Sunday
2022484408,01/05/2016 06:00:00,114,21,0.35,660,high,Sunday
2022484408,01/05/2016 07:00:00,97,14,0.233333,360,high,Sunday
2022484408,01/05/2016 08:00:00,70,2,0.033333,28,high,Sunday
2022484408,01/05/2016 09:00:00,87,9,0.15,305,high,Sunday
2022484408,01/05/2016 10:00:00,292,111,1.85,3757,high,Sunday
2022484408,01/05/2016 11:00:00,109,20,0.333333,716,high,Sunday
2022484408,01/05/2016 12:00:00,79,9,0.15,132,high,Sunday
2022484408,01/05/2016 13:00:00,68,3,0.05,61,high,Sunday
2022484408,01/05/2016 14:00:00,91,14,0.233333,314,high,Sunday
2022484408,01/05/2016 15:00:00,142,26,0.433333,882,high,Sunday
2022484408,01/05/2016 16:00:00,119,26,0.433333,555,high,Sunday
2022484408,01/05/2016 17:00:00,158,38,0.633333,1088,high,Sunday
2022484408,01/05/2016 18:00:00,146,36,0.6,866,high,Sunday
2022484408,01/05/2016 19:00:00,185,47,0.783333,814,high,Sunday
2022484408,01/05/2016 20:00:00,62,0,0,0,high,Sunday
2022484408,01/05/2016 21:00:00,62,0,0,0,high,Sunday
2022484408,01/05/2016 22:00:00,62,0,0,0,high,Sunday
2022484408,01/05/2016 23:00:00,62,0,0,0,high,Sunday
2022484408,02/05/2016 00:00:00,62,0,0,0,high,Monday
2022484408,02/05/2016 01:00:00,62,0,0,0,high,Monday
2022484408,02/05/2016 02:00:00,62,0,0,0,high,Monday
2022484408,02/05/2016 03:00:00,62,0,0,0,high,Monday
2022484408,02/05/2016 04:00:00,62,0,0,0,high,Monday
2022484408,02/05/2016 05:00:00,62,0,0,0,high,Monday
2022484408,02/05/2016 06:00:00,62,0,0,0,high,Monday
2022484408,02/05/2016 07:00:00,114,19,0.316667,590,high,Monday
2022484408,02/05/2016 08:00:00,104,18,0.3,385,high,Monday
2022484408,02/05/2016 09:00:00,183,41,0.683333,1116,high,Monday
2022484408,02/05/2016 10:00:00,166,35,0.583333,737,high,Monday
2022484408,02/05/2016 11:00:00,78,6,0.1,153,high,Monday
2022484408,02/05/2016 12:00:00,146,33,0.55,805,high,Monday
